BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,RESIDENTIAL UNITS,COMMERCIAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT TO NOW,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE
2,72,04,1,0,0,0,29,1,R3,225000
2,72,04,1,0,0,0,28,1,R3,205000
2,72,04,1,0,0,0, -  ,1,R3,189516
2,72,04,1,0,0,0, -  ,1,R3,228000
2,72,04,1,0,0,0, -  ,1,R3,89882
2,72,04,1,0,0,0, -  ,1,R3,212000
2,72,04,1,0,0,0,28,1,R3,230000
2,72,04,1,0,0,0,28,1,R3,190000
2,72,05,0,0,2785,0, -  ,1,V0,0
2,72,05,0,0,2785,0, -  ,1,V0,0
2,72,05,0,0,1000,0, -  ,1,V0,1000
2,72,05,0,0,1000,0, -  ,1,V0,1000
2,72,05,0,0,2500,0, -  ,1,V0,0
2,72,05,0,0,2108,0, -  ,1,V0,25000
2,72,05,0,0,992,0, -  ,1,V0,0
2,72,05,0,0,2500,0, -  ,1,V0,110000
2,72,05,0,0,3100,0, -  ,1,V0,0
2,72,05,0,0,2500,0, -  ,1,V0,3350000
2,72,05,0,0,2500,0, -  ,1,V0,0
2,72,05,0,0,3246,0, -  ,1,V0,0
2,72,05,0,0,3246,0, -  ,1,V0,0
2,72,05,0,0,2793,0, -  ,1,V0,0
2,72,05,0,0,2793,0, -  ,1,V0,0
2,72,05,0,0,3653,0, -  ,1,V0,0
2,72,05,0,0,3653,0, -  ,1,V0,0
2,72,05,0,0,2743,0, -  ,1,V0,0
2,72,05,0,0,2743,0, -  ,1,V0,0
2,72,05,0,0,2150,0, -  ,1,V0,0
2,72,05,0,0,2150,0, -  ,1,V0,0
2,72,05,0,0,2150,0, -  ,1,V0,0
2,72,05,0,0,2150,0, -  ,1,V0,0
2,72,05,0,0,2150,0, -  ,1,V0,0
2,72,05,0,0,2150,0, -  ,1,V0,0
2,72,05,0,0,3030,0, -  ,1,V0,0
2,72,05,0,0,3030,0, -  ,1,V0,0
2,72,05,0,0,3030,0, -  ,1,V0,0
2,72,05,0,0,3030,0, -  ,1,V0,0
2,72,05,0,0,2150,0, -  ,1,V0,0
2,72,05,0,0,2150,0, -  ,1,V0,0
2,72,05,0,0,2150,0, -  ,1,V0,0
2,72,05,0,0,2150,0, -  ,1,V0,0
2,72,05,0,0,2150,0, -  ,1,V0,0
2,72,05,0,0,2150,0, -  ,1,V0,0
2,72,05,0,0,2150,0, -  ,1,V0,0
2,72,05,0,0,2150,0, -  ,1,V0,0
2,72,05,0,0,2150,0, -  ,1,V0,0
2,72,05,0,0,2150,0, -  ,1,V0,0
2,72,05,0,0,2150,0, -  ,1,V0,0
2,72,05,0,0,2150,0, -  ,1,V0,0
2,72,05,0,0,3060,0, -  ,1,V0,0
2,72,05,0,0,3060,0, -  ,1,V0,0
2,72,05,0,0,115712,0, -  ,1,V0,1
2,72,05,0,0,1460,0, -  ,1,V0,39000
2,72,05,0,0,2500,0, -  ,1,V0,185000
2,72,05,0,0,600,0, -  ,1,V0,0
2,72,05,3,0,2366,2790, -  ,1,V0,0
2,72,05,3,0,2367,0,1,1,V0,0
2,72,06,0,0,2750,0,59,1,G0,0
2,72,06,0,0,2500,0,92,1,G0,0
2,72,07,4,0,5000,2100,96,2,C3,975000
2,72,07,7,1,2350,7500,88,2,C7,1380000
2,72,07,5,0,2500,3240,89,2,C2,685000
2,72,07,5,0,2500,3240,89,2,C2,585000
2,72,07,5,0,2500,3240,89,2,C2,0
2,72,07,54,5,12500,52815,89,2,C7,10000000
2,72,07,5,0,2500,3321,91,2,C2,0
2,72,07,5,0,2500,3321,91,2,C2,650000
2,72,07,4,0,2500,3321,91,2,C3,575000
2,72,07,4,0,2500,3321,91,2,C3,0
2,72,07,4,0,2500,3321,91,2,C3,530000
2,72,07,4,0,2500,3360,90,2,C3,0
2,72,07,4,0,2500,3360,91,2,C3,10
2,72,07,4,0,2500,3280,91,2,C3,560000
2,72,07,4,0,2500,3200,88,2,C3,515000
2,72,07,4,0,2500,3362,89,2,C3,200000
2,72,07,4,0,2500,3362,89,2,C3,0
2,72,07,4,0,2500,3362,89,2,C3,365000
2,72,07,4,0,2500,3362,89,2,C3,0
2,72,07,4,0,2500,3280,91,2,C3,610000
2,72,07,4,0,2458,2747,91,2,C3,535339
2,72,07,4,0,2458,2747,91,2,C3,500
2,72,07,4,0,2500,3280,88,2,C3,0
2,72,07,4,0,2500,3200,90,2,C3,634000
2,72,07,4,0,2500,3200,89,2,C3,0
2,72,07,4,0,2500,3200,89,2,C3,635000
2,72,07,4,0,2500,3200,89,2,C3,435000
2,72,07,4,0,2500,3301,91,2,C3,735000
2,72,07,4,0,2500,3301,91,2,C3,665000
2,72,07,4,0,2500,3280,90,2,C3,0
2,72,07,4,0,2500,3280,90,2,C3,0
2,72,07,4,0,2500,3280,91,2,C3,465000
2,72,07,4,0,2500,3280,91,2,C3,427665
2,72,07,4,0,2500,3280,91,2,C3,655000
2,72,07,4,0,2663,3403,91,2,C3,0
2,72,07,4,0,2485,3321,91,2,C3,0
2,72,07,4,0,2539,3160,89,2,C3,0
2,72,07,4,0,2516,3160,89,2,C3,0
2,72,07,4,0,2700,3564,90,2,C3,600000
2,72,07,6,0,2500,5850,89,2,C2,25000
2,72,07,4,0,2500,3198,93,2,C3,459484
2,72,07,4,0,2500,3198,93,2,C3,323444
2,72,07,4,0,2042,2560,93,2,C3,0
2,72,07,14,2,4036,18015,104,2,C7,2884700
2,72,07,4,0,2500,3198,93,2,C3,670000
2,72,07,6,0,2500,4860,91,2,C2,660000
2,72,07,6,0,2500,4860,91,2,C2,850000
2,72,07,4,0,2500,3280,90,2,C3,0
2,72,07,4,0,2500,3280,90,2,C3,0
2,72,07,4,0,3002,3564,90,2,C3,270000
2,72,07,4,0,3002,3564,90,2,C3,0
2,72,07,4,0,2500,3403,90,2,C3,525000
2,72,07,4,0,2500,3403,90,2,C3,0
2,72,07,4,0,2042,3280,90,2,C3,220000
2,72,07,4,0,2642,3440,89,2,C3,0
2,72,07,4,0,2433,2800,89,2,C3,615000
2,72,07,4,0,2500,3520,91,2,C3,325000
2,72,07,6,0,2967,5670,89,2,C2,1000000
2,72,08,948,7,679000,1021752,40,2,D7,70936348
2,72,08,129,0,40789,95370,51,2,D1,14183750
2,72,09,0,0,0,0,89,2,C6,0
2,72,10,0,0,0,0,55,2,D4,190000
2,72,10,0,0,0,0,55,2,D4,187250
2,72,10,0,0,0,0,55,2,D4,217150
2,72,10,0,0,0,0,55,2,D4,195780
2,72,10,0,0,0,0,55,2,D4,190000
2,72,10,0,0,0,0,55,2,D4,145580
2,72,10,0,0,0,0,55,2,D4,185000
2,72,10,0,0,0,0,55,2,D4,190000
2,72,10,0,0,0,0,55,2,D4,210000
2,72,10,0,0,0,0,55,2,D4,200000
2,72,10,0,0,0,0,55,2,D4,185000
2,72,10,0,0,0,0,55,2,D4,190000
2,72,10,0,0,0,0,55,2,D4,195000
2,72,10,0,0,0,0,55,2,D4,150000
2,72,10,0,0,0,0,55,2,D4,185000
2,72,10,0,0,0,0,55,2,D4,215000
2,72,10,0,0,0,0,55,2,D4,195000
2,72,10,0,0,0,0,55,2,D4,195000
2,72,10,0,0,0,0,55,2,D4,177200
2,72,10,0,0,0,0,50,2,D4,18000
2,72,10,0,0,0,0,50,2,D4,70000
2,72,10,0,0,0,0,89,2,D4,30848
2,72,10,0,0,0,0,89,2,D4,62291
2,72,10,0,0,0,0,89,2,D4,67716
2,72,10,0,0,0,0,89,2,D4,50661
2,72,10,0,0,0,0,89,2,D4,45394
2,72,10,0,0,0,0,89,2,D4,62291
2,72,10,0,0,0,0,89,2,D4,44977
2,72,10,0,0,0,0,89,2,D4,61195
2,72,10,0,0,0,0,89,2,D4,74404
2,72,10,0,0,0,0,89,2,D4,44308
2,72,10,0,0,0,0,89,2,D4,67716
2,72,12,1,0,0,0,28,2,R2,0
2,72,12,1,0,0,0,28,2,R2,360000
2,72,12,1,0,0,0,28,2,R2,245000
2,72,12,1,0,0,0,28,2,R2,0
2,72,12,1,0,0,0,28,2,R2,295000
2,72,12,1,0,0,0,28,2,R2,272000
2,72,12,1,0,0,0,28,2,R2,365000
2,72,12,1,0,0,0,28,2,R2,291500
2,72,12,1,0,0,0,28,2,R2,362000
2,72,21,2,1,2050,2551,87,4,O7,0
2,72,22,0,2,7893,4200,82,4,K1,0
2,72,22,0,3,8366,1575,86,4,K1,0
2,72,22,0,6,3100,3100,85,4,K1,580000
2,72,22,0,8,10000,7063,90,4,K1,0
2,72,22,0,3,10175,10000,92,4,K1,0
2,72,22,0,2,4650,3000,92,4,K1,0
2,72,22,0,3,10000,10000,92,4,K1,2300000
2,72,22,0,2,4325,3500,30,4,K1,0
2,72,22,3,3,4508,8550,92,4,K4,0
2,72,27,0,2,12099,12099,86,4,F4,2649900
2,72,27,0,2,10000,20000,92,4,F5,0
2,72,29,0,2,8206,1665,61,4,G3,0
2,72,29,0,1,10000,1044,56,4,G1,2075000
2,72,31,0,0,2267,0, -  ,4,V1,100
2,72,31,0,0,3770,0, -  ,4,V1,0
2,72,37,0,1,7500,3520,79,4,M1,550000
2,72,41,0,1,1648,300,82,4,Z9,0
2,72,46,0,0,0,0,49,4,RK,17057053
2,72,46,0,0,0,0,49,4,RK,11235534
2,73,01,1,0,2500,1140,97,1,A2,335000
2,73,01,1,0,4080,2460,67,1,A2,0
2,73,01,1,0,3025,1070,87,1,A1,499000
2,73,01,1,0,2500,1008,87,1,A1,450000
2,73,01,1,0,2500,800,97,1,A2,270000
2,73,01,1,0,5000,964,87,1,A2,545000
2,73,01,1,0,1800,1332,62,1,A5,470000
2,73,01,1,0,2500,1096,97,1,A1,0
2,73,01,1,0,4000,1890,77,1,A2,535000
2,73,01,1,0,4000,1890,77,1,A2,0
2,73,01,1,0,5000,1448,97,1,A1,0
2,73,01,1,0,1767,1572,67,1,A5,375000
2,73,01,1,0,2808,1665,67,1,A5,405000
2,73,01,1,0,2400,780,102,1,A2,161725
2,73,01,1,0,2661,1402,82,1,A1,430000
2,73,01,1,0,2276,1044,87,1,A5,419000
2,73,01,1,0,3199,1944,57,1,A5,420000
2,73,01,1,0,2062,1200,57,1,A5,210000
2,73,01,1,0,1881,1780,57,1,A5,0
2,73,01,1,0,2500,1532,87,1,A2,450000
2,73,01,1,0,2043,960,62,1,A5,0
2,73,01,1,0,2810,884,116,1,A2,329000
2,73,01,1,0,2500,672,77,1,A2,380000
2,73,01,1,0,2500,988,77,1,A2,160000
2,73,01,1,0,4247,1008,67,1,A2,386500
2,73,01,1,0,2304,960,57,1,A5,300000
2,73,01,1,0,2304,960,57,1,A5,0
2,73,01,1,0,2434,1328,52,1,A5,350000
2,73,01,1,0,2520,960,52,1,A5,418000
2,73,01,1,0,2292,1224,57,1,A5,455000
2,73,01,1,0,2616,1224,57,1,A5,445000
2,73,01,1,0,2616,1224,57,1,A5,280000
2,73,01,1,0,2421,1224,57,1,A5,422500
2,73,01,1,0,2038,1224,57,1,A5,439000
2,73,01,1,0,3832,1732,77,1,A2,499000
2,73,01,1,0,1925,1998,57,1,A5,0
2,73,01,1,0,1800,1798,57,1,A5,360000
2,73,01,1,0,3245,1944,57,1,A5,500000
2,73,01,1,0,3245,1944,57,1,A5,10000
2,73,01,1,0,5000,1250,22,1,A2,0
2,73,01,1,0,2500,846,92,1,A2,275000
2,73,01,1,0,2640,672,97,1,A2,354028
2,73,01,1,0,2266,1620,57,1,A5,0
2,73,01,1,0,2727,1332,62,1,A5,0
2,73,01,1,0,2565,1332,62,1,A5,440000
2,73,01,1,0,2750,1948,92,1,A2,512500
2,73,01,1,0,3742,1620,62,1,A1,500000
2,73,01,1,0,4460,1900,82,1,A1,525000
2,73,01,1,0,4000,1426,102,1,A2,250000
2,73,01,1,0,4270,1900,82,1,A1,0
2,73,01,1,0,2500,810,87,1,A2,340000
2,73,01,1,0,2500,1620,77,1,A1,412000
2,73,01,1,0,2500,1056,97,1,A1,435000
2,73,01,1,0,2658,630,97,1,A2,300000
2,73,01,1,0,5300,700,97,1,A2,0
2,73,01,1,0,6000,1820,67,1,A2,659000
2,73,01,1,0,4058,1898,87,1,A1,600000
2,73,01,1,0,3117,1332,67,1,A5,449900
2,73,01,1,0,2500,1240,102,1,A1,325000
2,73,01,1,0,2625,702,107,1,A2,0
2,73,01,1,0,13900,2500,97,1,A1,400000
2,73,01,1,0,3303,884,92,1,A2,439000
2,73,01,1,0,1663,468,67,1,A2,430000
2,73,01,1,0,1085,558,102,1,A6,217300
2,73,01,1,0,980,487,66,1,A6,145000
2,73,01,1,0,2500,1280,97,1,A5,430000
2,73,01,1,0,2500,1258,87,1,A1,465000
2,73,01,1,0,2500,1434,87,1,A1,225000
2,73,01,1,0,2800,1831,57,1,A5,0
2,73,01,1,0,6000,900,97,1,A2,0
2,73,01,1,0,2500,1326,87,1,A5,0
2,73,01,1,0,5000,1230,97,1,A2,565000
2,73,01,1,0,1800,1296,57,1,A5,440000
2,73,01,1,0,1800,1296,57,1,A5,0
2,73,01,1,0,3932,1296,57,1,A5,529000
2,73,01,1,0,4259,2106,82,1,A2,0
2,73,01,1,0,2825,1200,92,1,A1,515000
2,73,01,1,0,2800,859,67,1,A2,200000
2,73,01,1,0,3742,1318,67,1,A2,555000
2,73,01,1,0,3325,1908,67,1,A2,295000
2,73,01,1,0,5504,2133,102,1,A2,348500
2,73,01,1,0,2600,1944,62,1,A5,390000
2,73,01,1,0,2560,1835,72,1,A5,493500
2,73,01,1,0,4075,1408,87,1,A1,189856
2,73,01,1,0,2200,1641,67,1,A5,325000
2,73,01,1,0,5000,1479,97,1,A1,598000
2,73,01,1,0,1800,2068,57,1,A5,426000
2,73,01,1,0,3600,1050,72,1,A2,385000
2,73,01,1,0,2000,1487,62,1,A5,405000
2,73,01,1,0,2000,1463,72,1,A5,395000
2,73,01,1,0,2000,1592,72,1,A5,429000
2,73,01,1,0,5000,1769,92,1,A1,380000
2,73,01,1,0,2500,825,92,1,A2,450000
2,73,01,1,0,5025,1620,72,1,A1,0
2,73,01,1,0,5000,1118,92,1,A2,278850
2,73,01,1,0,2842,1033,97,1,A2,359000
2,73,01,1,0,2440,1398,90,1,A1,0
2,73,01,1,0,2000,1526,72,1,A5,182500
2,73,01,1,0,1900,1526,72,1,A5,100
2,73,01,1,0,1900,1526,72,1,A5,425000
2,73,01,1,0,3742,2130,67,1,A9,550000
2,73,01,1,0,2517,1520,92,1,A1,318000
2,73,01,1,0,2517,1520,92,1,A1,595204
2,73,01,1,0,2500,1520,92,1,A1,387000
2,73,01,1,0,5000,1231,92,1,A1,0
2,73,01,1,0,5000,1192,92,1,A2,275000
2,73,01,1,0,1942,1568,62,1,A5,459000
2,73,01,1,0,12500,944,92,1,A2,710000
2,73,01,1,0,1800,1998,57,1,A5,475000
2,73,01,1,0,2069,1589,62,1,A5,0
2,73,01,1,0,2069,1589,62,1,A5,435000
2,73,01,1,0,1950,1584,62,1,A5,0
2,73,01,1,0,2069,1683,62,1,A5,460000
2,73,01,1,0,2442,1782,57,1,A5,469000
2,73,01,1,0,2600,1012,102,1,A1,410000
2,73,01,1,0,1963,2140,92,1,A5,449000
2,73,01,1,0,2300,1636,62,1,A5,480000
2,73,01,1,0,3000,2227,57,1,A1,470000
2,73,01,1,0,1800,1728,67,1,A5,385121
2,73,01,1,0,1800,1728,67,1,A5,385121
2,73,01,1,0,1746,1728,67,1,A5,482500
2,73,01,1,0,2525,1633,57,1,A5,420000
2,73,01,1,0,1600,1440,57,1,A5,0
2,73,01,1,0,2642,1224,62,1,A5,420000
2,73,01,1,0,1800,1080,62,1,A5,0
2,73,01,1,0,2442,1080,62,1,A5,422000
2,73,01,1,0,1800,1080,62,1,A5,438000
2,73,01,1,0,1767,1534,57,1,A5,0
2,73,01,1,0,1638,1224,62,1,A5,389000
2,73,01,1,0,1800,1998,57,1,A5,500000
2,73,01,1,0,1800,1998,57,1,A5,300000
2,73,01,1,0,2250,1998,57,1,A5,597570
2,73,01,1,0,5000,1138,92,1,A1,430500
2,73,01,1,0,2500,820,92,1,A2,503000
2,73,01,1,0,3822,1320,92,1,A2,0
2,73,01,1,0,7500,840,87,1,A2,0
2,73,01,1,0,1800,1100,11,1,A5,399000
2,73,01,1,0,1598,1666,62,1,A5,440000
2,73,01,1,0,5000,1400,92,1,A2,10
2,73,01,1,0,1710,1368,52,1,A5,499000
2,73,01,1,0,1710,1368,52,1,A5,220000
2,73,01,1,0,2558,1620,52,1,A5,0
2,73,01,1,0,2500,1358,77,1,A2,365000
2,73,01,1,0,7500,1026,67,1,A2,350000
2,73,02,2,0,5871,2472,87,1,B2,650000
2,73,02,2,0,4750,1188,67,1,B3,0
2,73,02,2,0,3929,2552,97,1,B2,665000
2,73,02,2,0,4000,1344,97,1,B3,0
2,73,02,2,0,5600,2070,92,1,B2,292500
2,73,02,2,0,2500,2040,13,1,B1,0
2,73,02,2,0,2500,1824,72,1,B1,635000
2,73,02,2,0,2500,1616,97,1,B3,599000
2,73,02,2,0,3742,1650,97,1,B3,0
2,73,02,2,0,2203,1672,67,1,B1,390390
2,73,02,2,0,3350,2454,57,1,B1,230500
2,73,02,2,0,3350,2454,57,1,B1,230500
2,73,02,2,0,3248,2820,57,1,B2,125000
2,73,02,2,0,2500,1728,97,1,B2,0
2,73,02,2,0,5000,1530,77,1,B3,100
2,73,02,2,0,3200,1980,57,1,B3,0
2,73,02,2,0,4738,1179,97,1,B3,0
2,73,02,2,0,2500,1600,87,1,B1,0
2,73,02,2,0,2500,1600,92,1,B1,490000
2,73,02,2,0,2800,1600,92,1,B1,508000
2,73,02,2,0,2829,1600,92,1,B1,468750
2,73,02,2,0,2402,1440,92,1,B1,0
2,73,02,2,0,2502,1600,92,1,B1,355000
2,73,02,2,0,1800,2214,57,1,B1,531000
2,73,02,2,0,1800,2214,57,1,B1,515000
2,73,02,2,0,2016,1899,47,1,B3,533000
2,73,02,2,0,2095,1912,62,1,B1,0
2,73,02,2,0,3917,3990,87,1,B2,366054
2,73,02,2,0,1800,1998,57,1,B1,579000
2,73,02,2,0,2800,2000,57,1,B1,0
2,73,02,2,0,2500,1772,57,1,B1,420000
2,73,02,2,0,2500,1772,57,1,B1,0
2,73,02,2,0,5000,2016,87,1,B1,520000
2,73,02,2,0,2200,1536,67,1,B1,0
2,73,02,2,0,2200,1536,67,1,B1,0
2,73,02,2,0,2200,1536,67,1,B1,0
2,73,02,2,0,2793,1536,67,1,B1,420000
2,73,02,2,0,2900,2500,57,1,B1,685000
2,73,02,2,0,2900,2500,57,1,B1,0
2,73,02,2,0,2900,2500,57,1,B1,0
2,73,02,2,0,3546,2058,11,1,B1,0
2,73,02,2,0,6452,3360,62,1,B1,0
2,73,02,2,0,4322,3600,11,1,B1,0
2,73,02,2,0,4470,3600,11,1,B1,0
2,73,02,2,0,2792,2736,47,1,B1,600000
2,73,02,2,0,4000,2929,67,1,B3,0
2,73,02,2,0,4000,2929,67,1,B3,0
2,73,02,2,0,3956,3181,42,1,B1,762500
2,73,02,2,0,5000,2000,77,1,B1,380000
2,73,02,2,0,5000,2037,87,1,B1,699000
2,73,02,2,0,2500,1512,82,1,B3,10
2,73,02,2,0,2500,1512,82,1,B3,590000
2,73,02,2,0,5410,2578,67,1,B3,0
2,73,02,2,0,3333,1802,97,1,B3,430000
2,73,02,2,0,2500,2800,57,1,B1,643500
2,73,02,2,0,2400,2310,57,1,B1,460000
2,73,02,2,0,5000,1902,87,1,B2,565000
2,73,02,2,0,2500,1908,82,1,B1,0
2,73,02,2,0,3520,3060,61,1,B1,0
2,73,02,2,0,2400,2215,77,1,B1,640000
2,73,02,2,0,2400,2215,77,1,B1,0
2,73,02,2,0,3400,3102,57,1,B1,0
2,73,02,2,0,2600,1836,62,1,B3,136750
2,73,02,2,0,2500,1600,107,1,B1,387000
2,73,02,2,0,2300,1641,67,1,B3,425000
2,73,02,2,0,2233,1641,67,1,B3,425000
2,73,02,2,0,2500,1600,82,1,B1,475000
2,73,02,2,0,2708,1680,62,1,B3,300000
2,73,02,2,0,2600,1533,62,1,B1,479000
2,73,02,2,0,3325,2212,67,1,B3,355000
2,73,02,2,0,2850,2106,13,1,B1,0
2,73,02,2,0,2850,2106,13,1,B1,318000
2,73,02,2,0,5000,1780,87,1,B3,354000
2,73,02,2,0,5000,1780,87,1,B3,500
2,73,02,2,0,3017,1600,82,1,B1,550000
2,73,02,2,0,2500,1600,82,1,B1,519000
2,73,02,2,0,2500,1600,82,1,B1,570000
2,73,02,2,0,2500,1600,82,1,B1,279000
2,73,02,2,0,2500,1600,82,1,B1,400000
2,73,02,2,0,6890,1800,82,1,B1,490000
2,73,02,2,0,5000,2507,97,1,B3,0
2,73,02,2,0,2538,1600,87,1,B1,200000
2,73,02,2,0,2538,1600,87,1,B1,300000
2,73,02,2,0,2500,1600,87,1,B1,568000
2,73,02,2,0,2488,1600,87,1,B1,1000
2,73,02,2,0,2502,1600,87,1,B1,549000
2,73,02,2,0,2502,1600,87,1,B1,434000
2,73,02,2,0,2181,1600,92,1,B1,550000
2,73,02,2,0,2500,2637,92,1,B2,735000
2,73,02,2,0,2552,1624,67,1,B1,449000
2,73,02,2,0,2185,1890,107,1,B2,294060
2,73,02,2,0,2500,1617,11,1,B1,625000
2,73,02,2,0,5000,2062,77,1,B1,0
2,73,02,2,0,5088,1700,92,1,B3,572000
2,73,02,2,0,2300,2280,13,1,B1,0
2,73,02,2,0,2350,2280,13,1,B1,0
2,73,02,2,0,3000,3400,52,1,B1,134355
2,73,02,2,0,3000,3400,52,1,B1,0
2,73,02,2,0,3000,3400,52,1,B1,1
2,73,02,2,0,5000,2000,92,1,B2,735000
2,73,02,2,0,2300,2392,17,1,B1,491790
2,73,02,2,0,2600,2535,29,1,B1,0
2,73,02,2,0,2352,1600,97,1,B1,539000
2,73,02,2,0,3051,1836,62,1,B3,588000
2,73,02,2,0,3051,1836,62,1,B3,0
2,73,02,2,0,3051,1836,62,1,B3,330000
2,73,02,2,0,2500,2400,87,1,B1,549000
2,73,02,2,0,1875,2100,92,1,B1,355000
2,73,02,2,0,3742,888,77,1,B3,310000
2,73,02,2,0,3131,2322,77,1,B1,611000
2,73,02,2,0,2511,2838,77,1,B1,570000
2,73,02,2,0,2379,2014,57,1,B3,510000
2,73,02,2,0,2970,3996,16,1,B1,0
2,73,02,2,0,3900,3250,2,1,B1,840056
2,73,02,2,0,3390,0,2,1,B1,834965
2,73,02,2,0,3420,0,2,1,B1,750000
2,73,02,2,0,3390,0,2,1,B1,815000
2,73,02,2,0,3900,3250,2,1,B2,825000
2,73,02,2,0,2342,2700,67,1,B1,570000
2,73,02,2,0,1800,1998,67,1,B1,0
2,73,02,2,0,2500,1750,92,1,B3,540000
2,73,02,2,0,2500,2214,87,1,B3,565000
2,73,02,2,0,1967,2280,62,1,B1,360000
2,73,02,2,0,2017,2400,62,1,B1,640000
2,73,02,2,0,2500,2652,13,1,B1,0
2,73,02,2,0,2250,4050,17,1,B1,669000
2,73,03,3,0,2713,2624,53,1,C0,693000
2,73,03,3,0,3217,2454,30,1,C0,0
2,73,03,3,0,3217,2454,30,1,C0,0
2,73,03,3,0,2920,2980,57,1,C0,0
2,73,03,3,0,2233,2664,18,1,C0,282500
2,73,03,3,0,2345,3393,16,1,C0,735000
2,73,03,3,0,2345,3393,16,1,C0,0
2,73,03,3,0,2500,2500,97,1,C0,785000
2,73,03,3,0,3250,3400,27,1,C0,0
2,73,03,3,0,2400,3400,27,1,C0,606351
2,73,03,3,0,2400,3400,27,1,C0,634267
2,73,03,3,0,3062,3040,47,1,C0,0
2,73,03,3,0,2500,2362,57,1,C0,643000
2,73,03,3,0,3742,2224,82,1,C0,635000
2,73,03,3,0,2500,2508,92,1,C0,720000
2,73,03,3,0,2500,2780,92,1,C0,507000
2,73,03,3,0,2600,2535,29,1,C0,475000
2,73,03,3,0,2600,2535,29,1,C0,560000
2,73,03,3,0,1927,2376,92,1,C0,400000
2,73,03,3,0,2188,3405,13,1,C0,720000
2,73,03,3,0,3158,3408,13,1,C0,560000
2,73,03,3,0,2333,3298,18,1,C0,770000
2,73,04,1,0,0,0, -  ,1,R3,0
2,73,04,1,0,0,0,15,1,R3,5000000
2,73,04,1,0,0,0,15,1,R3,0
2,73,04,1,0,0,0,15,1,R3,0
2,73,04,1,0,0,0,15,1,R3,0
2,73,04,1,0,0,0,15,1,R3,180000
2,73,04,1,0,0,0,15,1,R3,0
2,73,04,1,0,0,0,15,1,R3,0
2,73,04,1,0,0,0,15,1,R3,0
2,73,04,1,0,0,0,15,1,R3,0
2,73,04,1,0,0,0,15,1,R3,0
2,73,04,1,0,0,0,15,1,R3,0
2,73,04,1,0,0,0,15,1,R3,0
2,73,04,1,0,0,0,15,1,R3,0
2,73,04,1,0,0,0,15,1,R3,0
2,73,04,1,0,0,0,15,1,R3,0
2,73,04,1,0,0,0,15,1,R3,0
2,73,04,1,0,0,0,15,1,R3,0
2,73,04,1,0,0,0,15,1,R3,0
2,73,04,1,0,0,0,15,1,R3,0
2,73,04,1,0,0,0,21,1,R3,142500
2,73,04,1,0,0,0,21,1,R3,318000
2,73,04,1,0,0,0,21,1,R3,245000
2,73,04,1,0,0,0,21,1,R3,230000
2,73,04,1,0,0,0,21,1,R3,315000
2,73,04,1,0,0,0,22,1,R3,340000
2,73,04,1,0,0,0,22,1,R3,275000
2,73,04,1,0,0,0,22,1,R3,325000
2,73,04,1,0,0,0,22,1,R3,0
2,73,04,1,0,0,0,22,1,R3,328500
2,73,05,0,0,2500,0, -  ,1,V0,375000
2,73,05,0,0,2500,0, -  ,1,V0,0
2,73,05,0,0,3500,0, -  ,1,V0,0
2,73,05,0,0,3500,0, -  ,1,V0,0
2,73,05,0,0,2030,0, -  ,1,V0,0
2,73,05,0,0,2500,0, -  ,1,V0,0
2,73,05,0,0,700,0, -  ,1,V0,0
2,73,05,0,0,5000,0, -  ,1,V0,0
2,73,05,0,0,2500,0, -  ,1,V0,0
2,73,06,0,0,2696,0, -  ,1,G0,0
2,73,07,4,0,1780,2748,43,2,C3,0
2,73,07,4,0,2500,3240,86,2,C3,330931
2,73,07,4,0,3750,3321,86,2,C3,0
2,73,07,4,0,3750,3321,86,2,C3,525000
2,73,07,4,0,2692,1960,53,2,C3,0
2,73,12,1,0,0,0,19,2,R2,193975
2,73,12,1,0,0,0,19,2,R2,340000
2,73,12,1,0,0,0,19,2,R2,340000
2,73,12,1,0,0,0,17,2,R2,365000
2,73,12,1,0,0,0,21,2,R2,325000
2,73,21,0,1,6465,7200,18,4,O7,2030000
2,73,21,0,1,5930,950,58,4,O7,1400000
2,73,21,2,1,2575,2611,85,4,O8,350000
2,73,22,0,1,9175,4324,26,4,K1,0
2,73,22,0,1,9457,2540,64,4,K5,0
2,73,22,0,1,5000,1911,83,4,K1,1250000
2,73,29,0,1,5000,0,86,4,G7,0
2,73,29,0,1,7500,0,86,4,G7,150000
2,73,41,0,1,34765,700,58,4,Z9,0
2,73,44,0,0,0,0,21,4,RG,0
2,74,10,0,0,0,0,56,2,D4,179900
2,74,10,0,0,0,0,56,2,D4,145000
2,75,01,1,0,2060,1732,67,1,A5,365000
2,75,01,1,0,2872,1760,116,1,A1,599000
2,75,01,1,0,2900,914,87,1,A2,0
2,75,01,1,0,2500,1216,87,1,A1,425000
2,75,01,1,0,2500,1266,87,1,A1,421000
2,75,01,1,0,1800,1260,61,1,A5,369000
2,75,01,1,0,2375,896,73,1,A9,1000
2,75,01,1,0,2310,1328,87,1,A1,250458
2,75,01,1,0,1810,1400,87,1,A5,0
2,75,01,1,0,2267,1918,87,1,A1,426000
