Rooms,2ype,Method,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Price
4,1,3,7.8,3124,4,3,2,934,Boroondara,-37.8496,145.0869,6,8920,3225000
2,3,2,7.8,3124,2,1,2,0,Boroondara,-37.8231,145.0585,6,8920,1017000
2,3,2,7.8,3124,2,1,1,137,Boroondara,-37.8459,145.088,6,8920,729000
5,1,5,7.8,3124,5,4,1,708,Boroondara,-37.8386,145.067,6,8920,2600000
3,1,2,7.8,3124,3,2,2,305,Boroondara,-37.8365,145.0802,6,8920,1650000
5,1,1,7.8,3124,5,3,4,753,Boroondara,-37.842,145.0888,6,8920,2860000
2,1,4,7.8,3124,2,1,2,230,Boroondara,-37.8448,145.0723,6,8920,950000
2,3,2,7.8,3124,2,1,1,1107,Boroondara,-37.8347,145.057,6,8920,615000
3,1,2,7.8,3124,3,2,2,706,Boroondara,-37.8457,145.0611,6,8920,1987000
2,3,2,7.8,3124,2,1,1,146,Boroondara,-37.8357,145.0697,6,8920,683000
3,1,1,7.8,3124,3,2,1,777,Boroondara,-37.8431,145.0962,6,8920,1690000
2,3,5,7.8,3124,2,1,1,0,Boroondara,-37.8493,145.0877,6,8920,430000
2,3,4,7.8,3124,2,1,1,136,Boroondara,-37.8469,145.0589,6,8920,717000
3,2,2,7.8,3124,3,2,2,342,Boroondara,-37.8433,145.0695,6,8920,1300000
4,1,5,7.8,3124,4,2,4,661,Boroondara,-37.8382,145.0904,6,8920,2950000
4,1,5,7.8,3124,3,2,2,600,Boroondara,-37.8237,145.0638,6,8920,2600000
3,1,1,7.8,3124,3,2,2,1133,Boroondara,-37.8426,145.0943,6,8920,2325000
2,3,4,7.8,3124,2,1,1,896,Boroondara,-37.8479,145.0958,6,8920,435000
2,1,2,7.8,3124,2,1,1,335,Boroondara,-37.8452,145.0959,6,8920,892000
2,2,2,7.8,3124,2,1,1,93,Boroondara,-37.8314,145.0611,6,8920,900400
4,1,2,7.8,3124,4,2,2,650,Boroondara,-37.8274,145.0688,6,8920,2090000
3,2,5,7.8,3124,3,2,2,232,Boroondara,-37.842,145.0542,6,8920,1250000
3,1,2,7.8,3124,3,1,2,821,Boroondara,-37.8459,145.0644,6,8920,2000000
3,1,2,7.8,3124,2,1,1,427,Boroondara,-37.8367,145.0934,6,8920,1302000
3,1,2,7.8,3124,3,2,2,244,Boroondara,-37.8446,145.068,6,8920,1430000
3,1,4,7.8,3124,3,1,1,544,Boroondara,-37.8436,145.0581,6,8920,1622000
2,3,1,7.8,3124,2,1,1,0,Boroondara,-37.8255,145.0592,6,8920,502000
2,3,4,7.8,3124,2,1,1,896,Boroondara,-37.8479,145.0958,6,8920,435000
2,1,5,7.8,3124,2,1,1,122,Boroondara,-37.8439,145.0718,6,8920,620000
5,1,5,7.8,3124,5,3,2,801,Boroondara,-37.84,145.0548,6,8920,2000000
3,3,1,7.8,3124,3,1,1,0,Boroondara,-37.8255,145.0592,6,8920,591000
5,1,2,7.8,3124,5,2,4,730,Boroondara,-37.8424,145.0639,6,8920,2608000
3,1,2,7.8,3124,3,1,1,769,Boroondara,-37.8482,145.0949,6,8920,1780000
3,1,2,7.8,3124,3,2,2,656,Boroondara,-37.841,145.0824,6,8920,2250000
2,1,1,7.8,3124,2,1,1,424,Boroondara,-37.8465,145.0743,6,8920,895000
3,1,4,7.8,3124,3,2,0,584,Boroondara,-37.8349,145.0758,6,8920,1800000
4,1,1,7.8,3124,3,0,0,693,Boroondara,-37.836,145.0914,6,8920,1400000
2,3,2,7.8,3124,2,1,1,84,Boroondara,-37.832,145.0599,6,8920,693000
2,3,2,7.8,3124,2,1,1,150,Boroondara,-37.8438,145.066,6,8920,900000
5,1,5,7.8,3124,5,3,2,802,Boroondara,-37.8442,145.0578,6,8920,2700000
2,3,1,7.8,3124,2,1,1,0,Boroondara,-37.8491,145.086,6,8920,530000
2,3,1,7.8,3124,2,2,2,188,Boroondara,-37.8442,145.0668,6,8920,805000
4,1,2,7.8,3124,4,2,2,813,Boroondara,-37.8405,145.0903,6,8920,2228000
3,2,2,7.8,3124,3,2,2,132,Boroondara,-37.8489,145.088,6,8920,930000
2,3,2,7.8,3124,2,1,1,0,Boroondara,-37.847,145.0672,6,8920,590000
4,1,2,7.8,3124,4,2,2,903,Boroondara,-37.8238,145.0624,6,8920,4760000
3,1,2,7.8,3124,3,1,1,405,Boroondara,-37.8448,145.071,6,8920,1602500
3,2,4,7.8,3124,3,2,2,318,Boroondara,-37.8447,145.0916,6,8920,1515000
2,1,1,7.8,3124,2,1,4,368,Boroondara,-37.8233,145.0644,6,8920,1800000
2,3,1,7.8,3124,2,1,1,0,Boroondara,-37.8361,145.0599,6,8920,530000
2,3,2,7.8,3124,3,1,1,0,Boroondara,-37.8316,145.068,6,8920,558000
2,1,2,7.8,3124,3,2,2,259,Boroondara,-37.8357,145.0786,6,8920,1185000
3,1,2,7.8,3124,3,1,2,635,Boroondara,-37.8454,145.0707,6,8920,2177000
3,1,2,7.8,3124,3,1,1,891,Boroondara,-37.8408,145.0905,6,8920,2155000
3,1,2,7.8,3124,3,2,4,877,Boroondara,-37.8437,145.0623,6,8920,3400000
2,1,2,7.8,3124,2,1,2,400,Boroondara,-37.8393,145.0662,6,8920,1470000
2,3,2,7.8,3124,2,1,1,166,Boroondara,-37.8439,145.0662,6,8920,820000
3,1,2,7.8,3124,3,1,2,692,Boroondara,-37.8379,145.0849,6,8920,2105000
3,2,2,7.8,3124,3,2,2,283,Boroondara,-37.8362,145.064,6,8920,1625000
3,1,5,7.8,3124,3,2,3,780,Boroondara,-37.8328,145.0679,6,8920,1750000
3,1,2,7.8,3124,3,3,2,417,Boroondara,-37.831,145.0621,6,8920,3300000
2,3,2,7.8,3124,2,1,1,83,Boroondara,-37.8355,145.0633,6,8920,667000
5,1,4,7.8,3124,5,3,2,805,Boroondara,-37.8459,145.0721,6,8920,2800000
2,1,1,7.8,3124,2,1,1,246,Boroondara,-37.8336,145.0612,6,8920,1175000
2,2,2,7.8,3124,2,2,1,103,Boroondara,-37.8406,145.0545,6,8920,775000
3,1,2,7.8,3124,3,2,2,850,Boroondara,-37.8456,145.0865,6,8920,2220000
4,1,2,7.8,3124,4,1,4,772,Boroondara,-37.8441,145.0806,6,8920,2015000
2,3,2,7.8,3124,2,1,1,631,Boroondara,-37.8434,145.081,6,8920,700000
3,1,2,7.8,3124,3,1,1,970,Boroondara,-37.8344,145.0818,6,8920,1700000
4,1,2,7.8,3124,4,3,1,632,Boroondara,-37.8244,145.064,6,8920,3225000
2,3,2,7.8,3124,2,1,1,0,Boroondara,-37.8357,145.0595,6,8920,810000
5,1,4,7.8,3124,5,4,2,741,Boroondara,-37.8422,145.064,6,8920,3320000
5,1,1,7.8,3124,4,3,2,603,Boroondara,-37.8437,145.069,6,8920,2125000
4,1,2,7.8,3124,4,2,2,686,Boroondara,-37.8458,145.0611,6,8920,2030000
4,1,1,7.8,3124,4,3,1,0,Boroondara,-37.8325,145.0649,6,8920,2750000
4,1,5,7.8,3124,4,3,4,697,Boroondara,-37.836,145.056,6,8920,2000000
2,1,2,7.8,3124,2,1,1,95,Boroondara,-37.8399,145.0912,6,8920,706000
5,1,1,7.8,3124,5,5,1,639,Boroondara,-37.8303,145.0668,6,8920,2250000
5,1,2,7.8,3124,4,2,2,643,Boroondara,-37.8421,145.0719,6,8920,2740000
4,1,2,9,3126,4,2,2,687,Boroondara,-37.8186,145.0706,6,3265,2950000
3,1,2,9,3126,3,1,1,459,Boroondara,-37.8265,145.072,6,3265,1587500
4,2,1,9,3126,4,2,4,318,Boroondara,-37.822,145.0864,6,3265,1550000
2,1,2,9,3126,2,1,1,543,Boroondara,-37.8295,145.0774,6,3265,765000
2,3,2,9,3126,2,1,1,110,Boroondara,-37.8264,145.0824,6,3265,830000
4,1,2,9,3126,4,2,1,653,Boroondara,-37.8292,145.0852,6,3265,2375000
5,1,1,9,3126,5,2,2,795,Boroondara,-37.8181,145.0668,6,3265,2900000
3,1,5,9,3126,3,3,2,468,Boroondara,-37.8264,145.0741,6,3265,2200000
4,1,2,9,3126,4,1,1,717,Boroondara,-37.8266,145.0849,6,3265,2620000
2,1,2,9,3126,2,1,1,342,Boroondara,-37.8326,145.081,6,3265,1305000
4,1,2,9,3126,4,3,3,788,Boroondara,-37.8215,145.0731,6,3265,4350000
3,1,2,9,3126,3,2,1,145,Boroondara,-37.8233,145.0769,6,3265,928000
5,1,2,9,3126,5,3,4,645,Boroondara,-37.8317,145.0738,6,3265,2930000
4,1,1,9,3126,4,2,3,812,Boroondara,-37.8323,145.0842,6,3265,2950000
4,1,1,9,3126,4,1,1,858,Boroondara,-37.8183,145.0667,6,3265,3800000
2,3,2,9,3126,2,1,1,0,Boroondara,-37.8205,145.0828,6,3265,722000
5,1,5,9,3126,5,2,4,838,Boroondara,-37.8252,145.0721,6,3265,2350000
3,2,2,9,3126,3,2,2,387,Boroondara,-37.8227,145.0845,6,3265,1680000
3,1,1,9,3126,3,3,2,352,Boroondara,-37.827,145.0737,6,3265,1640000
3,1,2,9,3126,3,2,1,325,Boroondara,-37.826,145.0729,6,3265,1680000
5,1,5,9,3126,5,4,4,684,Boroondara,-37.832,145.0853,6,3265,3550000
3,1,2,9,3126,2,1,1,444,Boroondara,-37.826,145.0734,6,3265,1385000
4,1,2,9,3126,4,1,4,845,Boroondara,-37.8184,145.0702,6,3265,3400000
2,3,4,9,3126,2,1,1,118,Boroondara,-37.8257,145.0856,6,3265,690500
3,1,1,9,3126,3,2,2,361,Boroondara,-37.8206,145.0785,6,3265,1850000
2,3,2,9,3126,2,1,2,132,Boroondara,-37.8234,145.0731,6,3265,736000
3,2,2,9,3126,3,2,2,0,Boroondara,-37.8207,145.0854,6,3265,1843000
2,3,2,9,3126,2,1,1,122,Boroondara,-37.8236,145.0729,6,3265,685000
2,1,5,9,3126,2,1,3,716,Boroondara,-37.8213,145.079,6,3265,1800000
3,1,2,9,3126,3,2,2,316,Boroondara,-37.8273,145.0786,6,3265,1800000
4,1,2,9,3126,4,2,2,796,Boroondara,-37.8266,145.072,6,3265,3145000
4,2,2,9,3126,4,2,2,780,Boroondara,-37.8206,145.0678,6,3265,1742000
4,2,2,9,3126,3,2,2,278,Boroondara,-37.8273,145.0752,6,3265,1420000
2,3,2,9,3126,2,1,2,0,Boroondara,-37.8291,145.0826,6,3265,1016000
3,1,5,3.2,3054,3,1,1,314,Yarra,-37.7871,144.9766,3,3106,1330000
3,1,2,3.2,3054,3,1,0,169,Yarra,-37.7821,144.9753,3,3106,1540000
4,1,2,3.2,3054,4,3,0,122,Yarra,-37.7893,144.9696,3,3106,1425000
2,1,2,3.2,3054,2,1,1,210,Yarra,-37.7844,144.972,3,3106,1725000
3,1,5,3.2,3054,3,1,0,203,Yarra,-37.7824,144.9733,3,3106,1280000
3,1,4,3.2,3054,3,1,2,499,Yarra,-37.7811,144.9715,3,3106,2950000
4,1,2,3.2,3054,3,1,0,418,Yarra,-37.7808,144.9736,3,3106,2175000
2,2,2,3.2,3054,2,1,1,1031,Yarra,-37.784,144.9715,3,3106,765000
2,1,1,3.2,3054,2,1,1,73,Yarra,-37.7852,144.9719,3,3106,800000
2,1,2,3.2,3054,2,1,0,133,Yarra,-37.786,144.9704,3,3106,1301000
4,1,2,3.2,3054,4,2,0,538,Yarra,-37.7816,144.9714,3,3106,2718000
1,3,2,3.2,3054,1,1,1,861,Yarra,-37.7851,144.9723,3,3106,468000
2,1,2,3.2,3054,1,2,0,413,Yarra,-37.7875,144.9759,3,3106,2400000
3,1,2,3.2,3054,2,2,1,190,Yarra,-37.7847,144.9741,3,3106,2210000
2,1,2,3.2,3054,2,1,0,116,Yarra,-37.7904,144.9726,3,3106,1330000
4,1,2,3.2,3054,4,2,2,504,Yarra,-37.7805,144.9721,3,3106,2520000
3,1,2,3.2,3054,3,3,1,144,Yarra,-37.7885,144.9757,3,3106,1214000
3,1,2,3.2,3054,3,2,1,163,Yarra,-37.786,144.9751,3,3106,1955000
1,3,2,3.2,3054,1,1,1,0,Yarra,-37.7907,144.9691,3,3106,390000
1,1,2,3.2,3054,1,1,0,93,Yarra,-37.7888,144.9698,3,3106,885000
3,1,2,3.2,3054,3,2,0,84,Yarra,-37.7879,144.9736,3,3106,2050000
2,1,2,3.2,3054,3,1,1,100,Yarra,-37.7879,144.9759,3,3106,910000
2,1,2,3.2,3054,2,1,0,142,Yarra,-37.7911,144.9688,3,3106,880000
4,1,2,3.2,3054,4,2,2,207,Yarra,-37.7804,144.9748,3,3106,1950000
3,1,2,3.2,3054,3,1,1,131,Yarra,-37.7846,144.9704,3,3106,1280000
1,3,2,3.2,3054,1,1,1,0,Yarra,-37.7798,144.9707,3,3106,437000
2,1,5,3.2,3054,2,1,2,373,Yarra,-37.7828,144.9702,3,3106,1150000
2,3,5,3.2,3054,2,1,1,0,Yarra,-37.7813,144.9773,3,3106,520000
2,3,2,3.2,3054,2,1,1,0,Yarra,-37.7902,144.97,3,3106,570000
3,3,2,11.4,3163,3,1,2,0,Glen Eira,-37.897,145.0623,6,7822,820000
2,2,2,11.4,3163,2,2,1,133,Glen Eira,-37.8911,145.0539,6,7822,795000
2,3,4,11.4,3163,2,1,1,73,Glen Eira,-37.897,145.0593,6,7822,600000
3,1,2,11.4,3163,3,1,2,425,Glen Eira,-37.8876,145.0502,6,7822,1295000
4,1,2,11.4,3163,4,2,0,365,Glen Eira,-37.8877,145.0507,6,7822,1275000
3,1,2,11.4,3163,3,1,1,808,Glen Eira,-37.8982,145.0461,6,7822,1620000
2,3,2,11.4,3163,2,1,1,0,Glen Eira,-37.8912,145.0644,6,7822,510000
1,3,2,11.4,3163,1,1,1,0,Glen Eira,-37.8875,145.0599,6,7822,255000
2,1,2,11.4,3163,2,1,1,282,Glen Eira,-37.8957,145.0528,6,7822,890000
1,3,2,11.4,3163,1,1,1,60,Glen Eira,-37.8965,145.0618,6,7822,346000
3,2,4,11.4,3163,3,2,1,1113,Glen Eira,-37.8972,145.0642,6,7822,860000
2,3,2,11.4,3163,2,1,1,898,Glen Eira,-37.9003,145.0634,6,7822,586000
2,3,2,11.4,3163,2,1,2,0,Glen Eira,-37.8863,145.066,6,7822,772000
4,1,2,11.4,3163,4,2,2,561,Glen Eira,-37.8934,145.0633,6,7822,1506000
3,2,1,11.4,3163,3,2,1,0,Glen Eira,-37.8972,145.0642,6,7822,675000
2,3,4,11.4,3163,2,1,2,0,Glen Eira,-37.8893,145.0589,6,7822,525000
1,3,2,11.4,3163,1,1,1,0,Glen Eira,-37.8858,145.0632,6,7822,290000
1,3,2,11.4,3163,1,1,1,0,Glen Eira,-37.8982,145.0625,6,7822,363000
2,3,5,11.4,3163,2,1,1,0,Glen Eira,-37.9032,145.0555,6,7822,360000
2,1,2,11.4,3163,3,1,2,299,Glen Eira,-37.8973,145.053,6,7822,967500
2,1,5,11.4,3163,1,2,2,265,Glen Eira,-37.8881,145.0537,6,7822,1350000
2,3,2,11.4,3163,2,1,1,0,Glen Eira,-37.889,145.0533,6,7822,516000
1,3,2,11.4,3163,1,1,1,0,Glen Eira,-37.8888,145.0533,6,7822,330000
3,1,2,11.4,3163,4,2,2,751,Glen Eira,-37.8945,145.0648,6,7822,1600000
3,1,2,11.4,3163,2,1,2,461,Glen Eira,-37.8988,145.0516,6,7822,1170000
1,3,5,11.4,3163,1,1,1,0,Glen Eira,-37.8983,145.0627,6,7822,260000
3,3,2,11.4,3163,3,2,1,300,Glen Eira,-37.8974,145.0539,6,7822,1008000
2,3,2,11.4,3163,2,1,1,78,Glen Eira,-37.8967,145.0627,6,7822,625000
2,2,4,11.4,3163,2,2,1,106,Glen Eira,-37.8881,145.0535,6,7822,700000
2,3,1,11.4,3163,2,1,1,109,Glen Eira,-37.8971,145.0597,6,7822,545000
3,3,2,11.4,3163,3,1,2,0,Glen Eira,-37.8977,145.0493,6,7822,1170000
4,1,2,11.4,3163,3,2,2,687,Glen Eira,-37.8931,145.0479,6,7822,1830000
1,3,1,11.4,3163,1,1,1,0,Glen Eira,-37.8982,145.0625,6,7822,250000
2,2,2,11.4,3163,2,2,1,166,Glen Eira,-37.8982,145.0488,6,7822,930000
2,3,2,11.4,3163,2,1,1,0,Glen Eira,-37.8881,145.0558,6,7822,465000
3,1,2,11.4,3163,3,2,2,721,Glen Eira,-37.8909,145.0648,6,7822,1646000
2,3,5,11.4,3163,2,1,1,0,Glen Eira,-37.8936,145.056,6,7822,460000
4,1,5,11.4,3163,4,2,2,757,Glen Eira,-37.8925,145.0541,6,7822,1550000
2,2,3,11.4,3163,2,1,1,144,Glen Eira,-37.892,145.0482,6,7822,707000
2,3,2,11.4,3163,2,2,1,0,Glen Eira,-37.9,145.0548,6,7822,804000
3,1,2,11.4,3163,3,2,1,588,Glen Eira,-37.8937,145.0648,6,7822,1200000
4,1,2,11.4,3163,3,2,1,598,Glen Eira,-37.9037,145.0588,6,7822,1501000
3,1,5,11.4,3163,3,1,1,586,Glen Eira,-37.888,145.0505,6,7822,950000
3,2,1,11.4,3163,3,2,2,325,Glen Eira,-37.8933,145.0546,6,7822,970000
1,3,2,11.4,3163,1,1,1,0,Glen Eira,-37.8968,145.0609,6,7822,345000
2,1,2,11.4,3163,2,1,1,211,Glen Eira,-37.8856,145.0599,6,7822,817500
4,1,1,11.4,3163,4,2,2,557,Glen Eira,-37.8955,145.0515,6,7822,1450000
3,1,1,11.4,3163,3,2,1,390,Glen Eira,-37.8905,145.0518,6,7822,1000000
2,2,2,11.4,3163,2,1,1,158,Glen Eira,-37.8886,145.052,6,7822,855000
2,1,2,11.4,3163,2,1,1,0,Glen Eira,-37.8973,145.0625,6,7822,675000
2,3,4,11.4,3163,2,1,1,133,Glen Eira,-37.89,145.0559,6,7822,588000
2,3,2,11.4,3163,2,1,1,0,Glen Eira,-37.8897,145.0524,6,7822,455000
3,3,2,11.4,3163,3,1,2,0,Glen Eira,-37.8893,145.0589,6,7822,602500
2,3,2,11.4,3163,4,2,1,0,Glen Eira,-37.8873,145.0572,6,7822,662000
3,1,2,11.4,3163,3,2,2,554,Glen Eira,-37.8934,145.0599,6,7822,1420000
3,3,4,11.4,3163,3,2,1,283,Glen Eira,-37.8974,145.0622,6,7822,920000
3,1,2,11.4,3163,3,1,1,620,Glen Eira,-37.9031,145.0578,6,7822,1287000
2,3,2,11.4,3163,2,1,1,103,Glen Eira,-37.8873,145.0559,6,7822,656000
2,1,2,11.4,3163,2,1,1,264,Glen Eira,-37.8864,145.0561,6,7822,930000
2,3,2,11.4,3163,2,1,1,0,Glen Eira,-37.8889,145.048,6,7822,415000
2,3,2,11.4,3163,2,1,1,174,Glen Eira,-37.8978,145.062,6,7822,650000
3,1,2,11.4,3163,3,2,2,282,Glen Eira,-37.8953,145.0567,6,7822,1360000
2,3,4,11.4,3163,2,1,1,0,Glen Eira,-37.8957,145.0599,6,7822,380000
2,3,2,11.4,3163,2,1,1,134,Glen Eira,-37.8987,145.0557,6,7822,765000
4,1,2,11.4,3163,4,3,4,838,Glen Eira,-37.8972,145.0617,6,7822,1423000
5,1,1,11.4,3163,5,3,1,564,Glen Eira,-37.8957,145.0487,6,7822,1900000
2,1,2,11.4,3163,2,1,2,316,Glen Eira,-37.8854,145.0636,6,7822,907000
1,3,2,11.4,3163,1,1,1,0,Glen Eira,-37.8894,145.0508,6,7822,350000
3,1,2,11.4,3163,3,2,2,603,Glen Eira,-37.9023,145.0568,6,7822,1430000
2,3,2,11.4,3163,2,1,1,333,Glen Eira,-37.8867,145.0653,6,7822,983500
3,1,2,11.4,3163,3,2,1,371,Glen Eira,-37.8871,145.052,6,7822,1490000
2,3,2,11.4,3163,2,2,1,0,Glen Eira,-37.8873,145.0572,6,7822,572000
3,1,2,11.4,3163,3,2,2,0,Glen Eira,-37.8927,145.0644,6,7822,990000
4,2,2,11.4,3163,4,3,2,305,Glen Eira,-37.8978,145.0506,6,7822,1100000
3,1,1,11.4,3163,3,1,1,604,Glen Eira,-37.8993,145.0528,6,7822,1125000
2,3,2,11.4,3163,2,1,1,132,Glen Eira,-37.8959,145.06,6,7822,601000
4,1,1,11.4,3163,4,3,3,650,Glen Eira,-37.9011,145.051,6,7822,1410000
2,3,1,11.4,3163,2,1,1,967,Glen Eira,-37.8843,145.0531,6,7822,405000
4,1,1,11.4,3163,4,2,2,595,Glen Eira,-37.8916,145.0543,6,7822,1655000
3,1,2,11.4,3163,3,1,1,720,Glen Eira,-37.8922,145.0544,6,7822,1910000
3,2,2,11.4,3163,3,1,1,111,Glen Eira,-37.8889,145.0495,6,7822,808000
3,1,2,11.4,3163,3,1,1,376,Glen Eira,-37.8896,145.0492,6,7822,1252000
2,3,5,11.4,3163,2,1,1,0,Glen Eira,-37.8959,145.0639,6,7822,370000
4,1,2,11.4,3163,3,2,3,932,Glen Eira,-37.8975,145.0478,6,7822,1880000
2,1,2,11.4,3163,2,1,2,543,Glen Eira,-37.898,145.0528,6,7822,896000
5,1,2,11.4,3163,4,2,2,366,Glen Eira,-37.8868,145.0625,6,7822,1802100
2,3,2,11.4,3163,2,1,1,108,Glen Eira,-37.8973,145.0596,6,7822,585000
2,3,2,11.4,3163,2,1,1,0,Glen Eira,-37.8999,145.0575,6,7822,450000
2,3,2,11.4,3163,2,1,1,165,Glen Eira,-37.8927,145.0539,6,7822,737000
3,2,2,11.4,3163,3,1,2,277,Glen Eira,-37.8978,145.0624,6,7822,860000
2,3,2,11.4,3163,2,1,1,0,Glen Eira,-37.8956,145.0613,6,7822,605000
2,1,2,11.4,3163,2,1,1,640,Glen Eira,-37.891,145.0636,6,7822,1300000
4,1,2,11.4,3163,3,3,2,454,Glen Eira,-37.8869,145.0628,6,7822,1518000
2,3,2,11.4,3163,2,1,1,99,Glen Eira,-37.8946,145.0588,6,7822,632500
2,3,2,11.4,3163,2,1,1,0,Glen Eira,-37.8986,145.0567,6,7822,435000
2,3,2,11.4,3163,2,1,1,912,Glen Eira,-37.8936,145.056,6,7822,468250
3,1,2,11.4,3163,2,2,1,817,Glen Eira,-37.9007,145.047,6,7822,1716000
1,3,2,11.4,3163,1,1,1,0,Glen Eira,-37.886,145.0659,6,7822,270000
1,3,2,11.4,3163,1,1,1,0,Glen Eira,-37.8887,145.048,6,7822,365000
1,3,2,11.4,3163,1,1,1,0,Glen Eira,-37.8894,145.0508,6,7822,340000
2,3,2,8.9,3162,2,1,1,0,Glen Eira,-37.8865,145.0302,6,2379,722500
4,2,4,8.9,3162,4,3,2,812,Glen Eira,-37.8864,145.0326,6,2379,1600000
5,1,2,8.9,3162,5,2,2,593,Glen Eira,-37.8849,145.0341,6,2379,1665000
1,3,2,8.9,3162,1,1,1,820,Glen Eira,-37.8866,145.0322,6,2379,323000
2,3,5,8.9,3162,2,1,1,806,Glen Eira,-37.8852,145.024,6,2379,550000
2,3,4,8.9,3162,2,2,1,0,Glen Eira,-37.8862,145.0175,6,2379,638000
4,1,1,8.9,3162,4,1,2,499,Glen Eira,-37.8864,145.0242,6,2379,131000
3,1,2,8.9,3162,2,1,2,275,Glen Eira,-37.885,145.0189,6,2379,1090000
3,1,2,8.1,3161,3,1,0,513,Glen Eira,-37.8678,145.027,6,6923,1365000
3,1,2,8.1,3161,3,2,2,692,Glen Eira,-37.8629,145.019,6,6923,1750000
2,3,4,8.1,3161,2,1,1,934,Glen Eira,-37.8607,145.0116,6,6923,580000
3,1,1,8.1,3161,4,2,3,361,Glen Eira,-37.8694,145.0296,6,6923,2005000
2,3,4,8.1,3161,2,1,1,0,Glen Eira,-37.8694,145.0246,6,6923,523000
2,3,5,8.1,3161,2,1,1,0,Glen Eira,-37.861,145.0136,6,6923,420000
1,3,5,8.1,3161,1,1,1,952,Glen Eira,-37.8744,145.0371,6,6923,290000
2,3,4,8.1,3161,2,1,1,0,Glen Eira,-37.8607,145.0112,6,6923,608000
2,3,2,8.1,3161,2,1,1,0,Glen Eira,-37.8625,145.0103,6,6923,570000
2,3,2,8.1,3161,2,1,1,0,Glen Eira,-37.8681,145.0258,6,6923,520500
3,1,4,8.1,3161,3,1,0,270,Glen Eira,-37.868,145.0269,6,6923,1400000
4,1,2,8.1,3161,4,2,2,723,Glen Eira,-37.8672,145.0225,6,6923,2830000
2,3,4,8.1,3161,2,2,2,0,Glen Eira,-37.8607,145.0116,6,6923,722000
2,3,2,8.1,3161,2,1,1,1092,Glen Eira,-37.8647,145.0232,6,6923,450000
3,1,2,8.1,3161,3,2,1,339,Glen Eira,-37.8622,145.0112,6,6923,1870000
2,3,1,8.1,3161,2,2,1,934,Glen Eira,-37.8607,145.0116,6,6923,622000
2,3,2,8.1,3161,2,1,1,771,Glen Eira,-37.8686,145.0239,6,6923,536000
4,1,2,8.1,3161,4,2,3,836,Glen Eira,-37.8696,145.0323,6,6923,2625000
2,3,2,8.1,3161,2,1,2,0,Glen Eira,-37.8652,145.0198,6,6923,570000
2,3,5,8.1,3161,2,1,1,0,Glen Eira,-37.8609,145.0126,6,6923,550000
4,1,2,8.1,3161,4,2,1,810,Glen Eira,-37.8698,145.0325,6,6923,2170000
3,1,2,9.3,3162,3,2,2,357,Glen Eira,-37.8896,145.0307,6,5051,1577500
3,1,2,9.3,3162,3,1,2,451,Glen Eira,-37.8874,145.019,6,5051,1460000
1,3,1,9.3,3162,1,1,1,0,Glen Eira,-37.8961,145.0132,6,5051,275500
2,1,2,9.3,3162,2,1,1,273,Glen Eira,-37.895,145.022,6,5051,1065000
3,1,2,9.3,3162,3,2,2,296,Glen Eira,-37.8906,145.0224,6,5051,1470000
2,1,2,9.3,3162,2,1,1,0,Glen Eira,-37.9002,145.027,6,5051,1012000
3,3,2,9.3,3162,3,1,1,88,Glen Eira,-37.8997,145.0168,6,5051,599000
3,1,2,9.3,3162,3,2,1,358,Glen Eira,-37.8965,145.0269,6,5051,1160500
2,3,5,9.3,3162,2,1,1,100,Glen Eira,-37.8912,145.0289,6,5051,650000
3,1,2,9.3,3162,3,1,1,359,Glen Eira,-37.8898,145.0196,6,5051,1170000
3,1,2,9.3,3162,3,1,2,339,Glen Eira,-37.8906,145.0221,6,5051,1314000
4,2,5,9.3,3162,4,2,2,216,Glen Eira,-37.8887,145.0318,6,5051,1030000
2,1,2,9.3,3162,2,1,2,284,Glen Eira,-37.8958,145.0215,6,5051,1225000
3,1,2,9.3,3162,2,2,1,478,Glen Eira,-37.8893,145.0161,6,5051,1450000
4,1,2,9.3,3162,4,2,2,575,Glen Eira,-37.8993,145.0254,6,5051,1774500
2,3,2,9.3,3162,2,1,1,831,Glen Eira,-37.8974,145.0294,6,5051,525500
4,1,1,9.3,3162,5,3,4,708,Glen Eira,-37.8923,145.0177,6,5051,1960000
2,1,2,9.3,3162,2,1,1,367,Glen Eira,-37.8995,145.0241,6,5051,825000
2,1,2,9.3,3162,4,2,2,464,Glen Eira,-37.8901,145.0224,6,5051,1262000
3,3,2,9.3,3162,3,2,1,299,Glen Eira,-37.8891,145.0294,6,5051,1110000
4,2,2,9.3,3162,4,2,3,342,Glen Eira,-37.8957,145.0196,6,5051,1410000
3,1,2,9.3,3162,3,1,2,699,Glen Eira,-37.8936,145.0366,6,5051,1303500
2,1,2,9.3,3162,2,1,1,402,Glen Eira,-37.8967,145.0313,6,5051,1115000
2,1,2,9.3,3162,2,1,1,505,Glen Eira,-37.8928,145.0149,6,5051,1340000
3,1,2,9.3,3162,3,2,2,494,Glen Eira,-37.9027,145.0322,6,5051,1200000
3,1,2,9.3,3162,3,1,2,520,Glen Eira,-37.8889,145.0151,6,5051,1570000
2,1,2,9.3,3162,2,2,1,255,Glen Eira,-37.8887,145.0207,6,5051,1001000
3,1,2,9.3,3162,3,1,1,312,Glen Eira,-37.8893,145.0196,6,5051,1330000
